pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_w,q_x,q_y,q_z,wx,wy,wz
5.85157e+06,-417582,3.38095e+06,-3861.96,-813.097,6581.23,0.74326,0.669,0.000140201,-0.0019861,0.000632478,1.19967e-05,-7.43387e-06
5.85119e+06,-417663,3.38161e+06,-3862.71,-813.043,6580.8,0.743238,0.669024,0.000140832,-0.00198598,0.000632096,1.19946e-05,-7.42678e-06
5.8508e+06,-417744,3.38227e+06,-3863.46,-812.99,6580.36,0.743217,0.669047,0.000141464,-0.00198586,0.000631715,1.19925e-05,-7.41969e-06
5.85041e+06,-417826,3.38293e+06,-3864.22,-812.936,6579.92,0.743196,0.669071,0.000142095,-0.00198574,0.000631333,1.19903e-05,-7.41261e-06
5.85003e+06,-417907,3.38358e+06,-3864.97,-812.883,6579.49,0.743175,0.669094,0.000142725,-0.00198561,0.000630952,1.19882e-05,-7.40552e-06
5.84964e+06,-417988,3.38424e+06,-3865.72,-812.829,6579.05,0.743154,0.669117,0.000143356,-0.00198549,0.000630571,1.19861e-05,-7.39844e-06
5.84925e+06,-418069,3.3849e+06,-3866.47,-812.775,6578.62,0.743133,0.669141,0.000143986,-0.00198537,0.00063019,1.1984e-05,-7.39136e-06
5.84887e+06,-418151,3.38556e+06,-3867.22,-812.722,6578.18,0.743112,0.669164,0.000144616,-0.00198525,0.00062981,1.19819e-05,-7.38428e-06
5.84848e+06,-418232,3.38622e+06,-3867.97,-812.668,6577.75,0.743091,0.669188,0.000145245,-0.00198513,0.00062943,1.19798e-05,-7.3772e-06
5.84809e+06,-418313,3.38687e+06,-3868.72,-812.614,6577.31,0.74307,0.669211,0.000145875,-0.001985,0.000629049,1.19777e-05,-7.37012e-06
5.84771e+06,-418395,3.38753e+06,-3869.47,-812.561,6576.87,0.743049,0.669234,0.000146504,-0.00198488,0.00062867,1.19756e-05,-7.36305e-06
5.84732e+06,-418476,3.38819e+06,-3870.22,-812.507,6576.44,0.743028,0.669258,0.000147133,-0.00198476,0.00062829,1.19735e-05,-7.35597e-06
5.84693e+06,-418557,3.38885e+06,-3870.97,-812.453,6576,0.743007,0.669281,0.000147761,-0.00198464,0.000627911,1.19713e-05,-7.3489e-06
5.84654e+06,-418638,3.3895e+06,-3871.72,-812.399,6575.57,0.742986,0.669304,0.000148389,-0.00198451,0.000627531,1.19692e-05,-7.34183e-06
5.84616e+06,-418720,3.39016e+06,-3872.47,-812.346,6575.13,0.742965,0.669328,0.000149017,-0.00198439,0.000627153,1.19671e-05,-7.33476e-06
5.84577e+06,-418801,3.39082e+06,-3873.22,-812.292,6574.69,0.742944,0.669351,0.000149645,-0.00198427,0.000626774,1.1965e-05,-7.3277e-06
5.84538e+06,-418882,3.39148e+06,-3873.97,-812.238,6574.26,0.742923,0.669374,0.000150272,-0.00198414,0.000626395,1.19628e-05,-7.32063e-06
5.845e+06,-418963,3.39213e+06,-3874.72,-812.184,6573.82,0.742902,0.669398,0.000150899,-0.00198402,0.000626017,1.19607e-05,-7.31357e-06
5.84461e+06,-419044,3.39279e+06,-3875.47,-812.131,6573.38,0.742881,0.669421,0.000151526,-0.0019839,0.000625639,1.19586e-05,-7.3065e-06
5.84422e+06,-419126,3.39345e+06,-3876.22,-812.077,6572.95,0.74286,0.669444,0.000152153,-0.00198377,0.000625261,1.19565e-05,-7.29944e-06
5.84383e+06,-419207,3.39411e+06,-3876.97,-812.023,6572.51,0.742839,0.669467,0.000152779,-0.00198365,0.000624884,1.19543e-05,-7.29238e-06
5.84345e+06,-419288,3.39476e+06,-3877.72,-811.969,6572.07,0.742818,0.66949,0.000153405,-0.00198352,0.000624506,1.19522e-05,-7.28532e-06
5.84306e+06,-419369,3.39542e+06,-3878.47,-811.915,6571.64,0.742797,0.669514,0.000154031,-0.0019834,0.000624129,1.19501e-05,-7.27827e-06
5.84267e+06,-419450,3.39608e+06,-3879.22,-811.861,6571.2,0.742776,0.669537,0.000154656,-0.00198327,0.000623752,1.19479e-05,-7.27121e-06
5.84228e+06,-419532,3.39674e+06,-3879.97,-811.808,6570.76,0.742755,0.66956,0.000155281,-0.00198315,0.000623376,1.19458e-05,-7.26416e-06
5.84189e+06,-419613,3.39739e+06,-3880.72,-811.754,6570.32,0.742734,0.669583,0.000155906,-0.00198302,0.000622999,1.19436e-05,-7.25711e-06
5.84151e+06,-419694,3.39805e+06,-3881.47,-811.7,6569.89,0.742714,0.669606,0.000156531,-0.0019829,0.000622623,1.19415e-05,-7.25006e-06
5.84112e+06,-419775,3.39871e+06,-3882.22,-811.646,6569.45,0.742693,0.669629,0.000157155,-0.00198277,0.000622247,1.19393e-05,-7.24301e-06
5.84073e+06,-419856,3.39936e+06,-3882.97,-811.592,6569.01,0.742672,0.669652,0.000157779,-0.00198264,0.000621871,1.19372e-05,-7.23596e-06
5.84034e+06,-419937,3.40002e+06,-3883.72,-811.538,6568.57,0.742651,0.669676,0.000158403,-0.00198252,0.000621496,1.19351e-05,-7.22892e-06
5.83995e+06,-420019,3.40068e+06,-3884.47,-811.484,6568.14,0.74263,0.669699,0.000159026,-0.00198239,0.000621121,1.19329e-05,-7.22187e-06
5.83956e+06,-420100,3.40133e+06,-3885.22,-811.43,6567.7,0.74261,0.669722,0.00015965,-0.00198227,0.000620746,1.19308e-05,-7.21483e-06
5.83918e+06,-420181,3.40199e+06,-3885.97,-811.377,6567.26,0.742589,0.669745,0.000160273,-0.00198214,0.000620371,1.19286e-05,-7.20779e-06
5.83879e+06,-420262,3.40265e+06,-3886.72,-811.323,6566.82,0.742568,0.669768,0.000160895,-0.00198201,0.000619996,1.19264e-05,-7.20075e-06
5.8384e+06,-420343,3.4033e+06,-3887.47,-811.269,6566.38,0.742547,0.669791,0.000161518,-0.00198188,0.000619622,1.19243e-05,-7.19371e-06
5.83801e+06,-420424,3.40396e+06,-3888.22,-811.215,6565.95,0.742526,0.669814,0.00016214,-0.00198176,0.000619248,1.19221e-05,-7.18668e-06
5.83762e+06,-420505,3.40462e+06,-3888.97,-811.161,6565.51,0.742506,0.669837,0.000162761,-0.00198163,0.000618874,1.192e-05,-7.17964e-06
5.83723e+06,-420586,3.40527e+06,-3889.72,-811.107,6565.07,0.742485,0.66986,0.000163383,-0.0019815,0.0006185,1.19178e-05,-7.17261e-06
5.83684e+06,-420668,3.40593e+06,-3890.47,-811.053,6564.63,0.742464,0.669883,0.000164004,-0.00198137,0.000618126,1.19156e-05,-7.16558e-06
5.83645e+06,-420749,3.40659e+06,-3891.22,-810.999,6564.19,0.742444,0.669906,0.000164625,-0.00198125,0.000617753,1.19135e-05,-7.15855e-06
5.83606e+06,-420830,3.40724e+06,-3891.97,-810.945,6563.75,0.742423,0.669929,0.000165246,-0.00198112,0.00061738,1.19113e-05,-7.15152e-06
5.83567e+06,-420911,3.4079e+06,-3892.72,-810.891,6563.32,0.742402,0.669951,0.000165866,-0.00198099,0.000617007,1.19091e-05,-7.1445e-06
5.83529e+06,-420992,3.40856e+06,-3893.46,-810.837,6562.88,0.742382,0.669974,0.000166486,-0.00198086,0.000616635,1.1907e-05,-7.13747e-06
5.8349e+06,-421073,3.40921e+06,-3894.21,-810.783,6562.44,0.742361,0.669997,0.000167106,-0.00198073,0.000616262,1.19048e-05,-7.13045e-06
5.83451e+06,-421154,3.40987e+06,-3894.96,-810.729,6562,0.74234,0.67002,0.000167726,-0.0019806,0.00061589,1.19026e-05,-7.12343e-06
5.83412e+06,-421235,3.41052e+06,-3895.71,-810.675,6561.56,0.74232,0.670043,0.000168345,-0.00198047,0.000615518,1.19004e-05,-7.11641e-06
5.83373e+06,-421316,3.41118e+06,-3896.46,-810.62,6561.12,0.742299,0.670066,0.000168964,-0.00198034,0.000615147,1.18983e-05,-7.10939e-06
5.83334e+06,-421397,3.41184e+06,-3897.21,-810.566,6560.68,0.742278,0.670089,0.000169583,-0.00198021,0.000614775,1.18961e-05,-7.10237e-06
5.83295e+06,-421478,3.41249e+06,-3897.96,-810.512,6560.24,0.742258,0.670111,0.000170201,-0.00198008,0.000614404,1.18939e-05,-7.09536e-06
5.83256e+06,-421559,3.41315e+06,-3898.71,-810.458,6559.8,0.742237,0.670134,0.00017082,-0.00197995,0.000614033,1.18917e-05,-7.08834e-06
5.83217e+06,-421640,3.4138e+06,-3899.45,-810.404,6559.36,0.742217,0.670157,0.000171438,-0.00197982,0.000613662,1.18895e-05,-7.08133e-06
5.83178e+06,-421722,3.41446e+06,-3900.2,-810.35,6558.92,0.742196,0.67018,0.000172055,-0.00197969,0.000613291,1.18874e-05,-7.07432e-06
5.83139e+06,-421803,3.41512e+06,-3900.95,-810.296,6558.48,0.742176,0.670203,0.000172673,-0.00197956,0.000612921,1.18852e-05,-7.06731e-06
5.831e+06,-421884,3.41577e+06,-3901.7,-810.242,6558.05,0.742155,0.670225,0.00017329,-0.00197943,0.000612551,1.1883e-05,-7.0603e-06
5.83061e+06,-421965,3.41643e+06,-3902.45,-810.187,6557.61,0.742135,0.670248,0.000173906,-0.0019793,0.000612181,1.18808e-05,-7.0533e-06
5.83022e+06,-422046,3.41708e+06,-3903.2,-810.133,6557.17,0.742114,0.670271,0.000174523,-0.00197917,0.000611811,1.18786e-05,-7.04629e-06
5.82983e+06,-422127,3.41774e+06,-3903.95,-810.079,6556.73,0.742094,0.670293,0.000175139,-0.00197904,0.000611442,1.18764e-05,-7.03929e-06
5.82944e+06,-422208,3.41839e+06,-3904.69,-810.025,6556.29,0.742073,0.670316,0.000175755,-0.00197891,0.000611073,1.18742e-05,-7.03229e-06
5.82905e+06,-422289,3.41905e+06,-3905.44,-809.971,6555.85,0.742053,0.670339,0.000176371,-0.00197877,0.000610704,1.1872e-05,-7.02529e-06
5.82866e+06,-422370,3.41971e+06,-3906.19,-809.917,6555.41,0.742032,0.670361,0.000176986,-0.00197864,0.000610335,1.18698e-05,-7.01829e-06
5.82826e+06,-422451,3.42036e+06,-3906.94,-809.862,6554.97,0.742012,0.670384,0.000177601,-0.00197851,0.000609966,1.18676e-05,-7.0113e-06
5.82787e+06,-422532,3.42102e+06,-3907.69,-809.808,6554.52,0.741991,0.670407,0.000178216,-0.00197838,0.000609598,1.18654e-05,-7.0043e-06
5.82748e+06,-422613,3.42167e+06,-3908.43,-809.754,6554.08,0.741971,0.670429,0.000178831,-0.00197825,0.00060923,1.18632e-05,-6.99731e-06
5.82709e+06,-422694,3.42233e+06,-3909.18,-809.7,6553.64,0.74195,0.670452,0.000179445,-0.00197811,0.000608862,1.1861e-05,-6.99032e-06
5.8267e+06,-422775,3.42298e+06,-3909.93,-809.645,6553.2,0.74193,0.670474,0.000180059,-0.00197798,0.000608494,1.18588e-05,-6.98333e-06
5.82631e+06,-422855,3.42364e+06,-3910.68,-809.591,6552.76,0.74191,0.670497,0.000180673,-0.00197785,0.000608127,1.18566e-05,-6.97634e-06
5.82592e+06,-422936,3.42429e+06,-3911.43,-809.537,6552.32,0.741889,0.67052,0.000181286,-0.00197771,0.00060776,1.18544e-05,-6.96935e-06
5.82553e+06,-423017,3.42495e+06,-3912.17,-809.482,6551.88,0.741869,0.670542,0.000181899,-0.00197758,0.000607393,1.18521e-05,-6.96237e-06
5.82514e+06,-423098,3.4256e+06,-3912.92,-809.428,6551.44,0.741848,0.670565,0.000182512,-0.00197745,0.000607026,1.18499e-05,-6.95538e-06
5.82475e+06,-423179,3.42626e+06,-3913.67,-809.374,6551,0.741828,0.670587,0.000183125,-0.00197731,0.000606659,1.18477e-05,-6.9484e-06
5.82435e+06,-423260,3.42691e+06,-3914.42,-809.32,6550.56,0.741808,0.67061,0.000183737,-0.00197718,0.000606293,1.18455e-05,-6.94142e-06
5.82396e+06,-423341,3.42757e+06,-3915.16,-809.265,6550.12,0.741787,0.670632,0.000184349,-0.00197704,0.000605927,1.18433e-05,-6.93444e-06
5.82357e+06,-423422,3.42822e+06,-3915.91,-809.211,6549.68,0.741767,0.670655,0.000184961,-0.00197691,0.000605561,1.18411e-05,-6.92747e-06
5.82318e+06,-423503,3.42888e+06,-3916.66,-809.157,6549.23,0.741747,0.670677,0.000185572,-0.00197678,0.000605195,1.18388e-05,-6.92049e-06
5.82279e+06,-423584,3.42953e+06,-3917.41,-809.102,6548.79,0.741727,0.670699,0.000186183,-0.00197664,0.00060483,1.18366e-05,-6.91352e-06
5.8224e+06,-423665,3.43019e+06,-3918.15,-809.048,6548.35,0.741706,0.670722,0.000186794,-0.00197651,0.000604464,1.18344e-05,-6.90654e-06
5.822e+06,-423746,3.43084e+06,-3918.9,-808.993,6547.91,0.741686,0.670744,0.000187405,-0.00197637,0.000604099,1.18322e-05,-6.89957e-06
5.82161e+06,-423827,3.4315e+06,-3919.65,-808.939,6547.47,0.741666,0.670767,0.000188015,-0.00197623,0.000603735,1.18299e-05,-6.8926e-06
5.82122e+06,-423907,3.43215e+06,-3920.4,-808.885,6547.03,0.741645,0.670789,0.000188625,-0.0019761,0.00060337,1.18277e-05,-6.88564e-06
5.82083e+06,-423988,3.43281e+06,-3921.14,-808.83,6546.58,0.741625,0.670811,0.000189235,-0.00197596,0.000603006,1.18255e-05,-6.87867e-06
5.82044e+06,-424069,3.43346e+06,-3921.89,-808.776,6546.14,0.741605,0.670834,0.000189844,-0.00197583,0.000602641,1.18232e-05,-6.87171e-06
5.82004e+06,-424150,3.43412e+06,-3922.64,-808.721,6545.7,0.741585,0.670856,0.000190454,-0.00197569,0.000602277,1.1821e-05,-6.86474e-06
5.81965e+06,-424231,3.43477e+06,-3923.38,-808.667,6545.26,0.741565,0.670879,0.000191063,-0.00197556,0.000601914,1.18188e-05,-6.85778e-06
5.81926e+06,-424312,3.43543e+06,-3924.13,-808.612,6544.82,0.741544,0.670901,0.000191671,-0.00197542,0.00060155,1.18165e-05,-6.85082e-06
5.81887e+06,-424393,3.43608e+06,-3924.88,-808.558,6544.37,0.741524,0.670923,0.00019228,-0.00197528,0.000601187,1.18143e-05,-6.84387e-06
5.81847e+06,-424474,3.43674e+06,-3925.62,-808.503,6543.93,0.741504,0.670945,0.000192888,-0.00197515,0.000600824,1.1812e-05,-6.83691e-06
5.81808e+06,-424554,3.43739e+06,-3926.37,-808.449,6543.49,0.741484,0.670968,0.000193496,-0.00197501,0.000600461,1.18098e-05,-6.82996e-06
5.81769e+06,-424635,3.43804e+06,-3927.12,-808.394,6543.05,0.741464,0.67099,0.000194103,-0.00197487,0.000600098,1.18076e-05,-6.823e-06
5.8173e+06,-424716,3.4387e+06,-3927.86,-808.34,6542.6,0.741444,0.671012,0.00019471,-0.00197473,0.000599736,1.18053e-05,-6.81605e-06
5.8169e+06,-424797,3.43935e+06,-3928.61,-808.285,6542.16,0.741424,0.671034,0.000195317,-0.0019746,0.000599374,1.18031e-05,-6.8091e-06
5.81651e+06,-424878,3.44001e+06,-3929.36,-808.231,6541.72,0.741403,0.671057,0.000195924,-0.00197446,0.000599012,1.18008e-05,-6.80215e-06
5.81612e+06,-424959,3.44066e+06,-3930.1,-808.176,6541.28,0.741383,0.671079,0.00019653,-0.00197432,0.00059865,1.17986e-05,-6.79521e-06
5.81572e+06,-425039,3.44131e+06,-3930.85,-808.122,6540.83,0.741363,0.671101,0.000197137,-0.00197418,0.000598289,1.17963e-05,-6.78826e-06
5.81533e+06,-425120,3.44197e+06,-3931.6,-808.067,6540.39,0.741343,0.671123,0.000197742,-0.00197404,0.000597927,1.17941e-05,-6.78132e-06
5.81494e+06,-425201,3.44262e+06,-3932.34,-808.013,6539.95,0.741323,0.671145,0.000198348,-0.0019739,0.000597566,1.17918e-05,-6.77438e-06
5.81454e+06,-425282,3.44328e+06,-3933.09,-807.958,6539.5,0.741303,0.671167,0.000198953,-0.00197377,0.000597205,1.17895e-05,-6.76744e-06
5.81415e+06,-425363,3.44393e+06,-3933.84,-807.904,6539.06,0.741283,0.67119,0.000199558,-0.00197363,0.000596845,1.17873e-05,-6.7605e-06
5.81376e+06,-425443,3.44458e+06,-3934.58,-807.849,6538.62,0.741263,0.671212,0.000200163,-0.00197349,0.000596484,1.1785e-05,-6.75356e-06
5.81336e+06,-425524,3.44524e+06,-3935.33,-807.794,6538.17,0.741243,0.671234,0.000200768,-0.00197335,0.000596124,1.17828e-05,-6.74663e-06
5.81297e+06,-425605,3.44589e+06,-3936.07,-807.74,6537.73,0.741223,0.671256,0.000201372,-0.00197321,0.000595764,1.17805e-05,-6.7397e-06
5.81258e+06,-425686,3.44655e+06,-3936.82,-807.685,6537.29,0.741203,0.671278,0.000201976,-0.00197307,0.000595404,1.17782e-05,-6.73276e-06
5.81218e+06,-425766,3.4472e+06,-3937.57,-807.63,6536.84,0.741183,0.6713,0.000202579,-0.00197293,0.000595045,1.1776e-05,-6.72583e-06
5.81179e+06,-425847,3.44785e+06,-3938.31,-807.576,6536.4,0.741163,0.671322,0.000203182,-0.00197279,0.000594685,1.17737e-05,-6.71891e-06
5.8114e+06,-425928,3.44851e+06,-3939.06,-807.521,6535.96,0.741143,0.671344,0.000203786,-0.00197265,0.000594326,1.17714e-05,-6.71198e-06
5.811e+06,-426009,3.44916e+06,-3939.8,-807.466,6535.51,0.741123,0.671366,0.000204388,-0.00197251,0.000593967,1.17692e-05,-6.70505e-06
5.81061e+06,-426089,3.44981e+06,-3940.55,-807.412,6535.07,0.741103,0.671388,0.000204991,-0.00197237,0.000593609,1.17669e-05,-6.69813e-06
5.81021e+06,-426170,3.45047e+06,-3941.3,-807.357,6534.62,0.741083,0.67141,0.000205593,-0.00197223,0.00059325,1.17646e-05,-6.69121e-06
5.80982e+06,-426251,3.45112e+06,-3942.04,-807.302,6534.18,0.741063,0.671432,0.000206195,-0.00197209,0.000592892,1.17623e-05,-6.68429e-06
5.80943e+06,-426332,3.45177e+06,-3942.79,-807.248,6533.73,0.741044,0.671454,0.000206796,-0.00197194,0.000592534,1.176e-05,-6.67737e-06
5.80903e+06,-426412,3.45243e+06,-3943.53,-807.193,6533.29,0.741024,0.671476,0.000207398,-0.0019718,0.000592176,1.17578e-05,-6.67045e-06
5.80864e+06,-426493,3.45308e+06,-3944.28,-807.138,6532.85,0.741004,0.671498,0.000207999,-0.00197166,0.000591818,1.17555e-05,-6.66354e-06
5.80824e+06,-426574,3.45373e+06,-3945.02,-807.083,6532.4,0.740984,0.67152,0.0002086,-0.00197152,0.000591461,1.17532e-05,-6.65662e-06
5.80785e+06,-426655,3.45439e+06,-3945.77,-807.029,6531.96,0.740964,0.671542,0.0002092,-0.00197138,0.000591104,1.17509e-05,-6.64971e-06
5.80745e+06,-426735,3.45504e+06,-3946.52,-806.974,6531.51,0.740944,0.671564,0.0002098,-0.00197124,0.000590747,1.17486e-05,-6.6428e-06
5.80706e+06,-426816,3.45569e+06,-3947.26,-806.919,6531.07,0.740924,0.671586,0.0002104,-0.00197109,0.00059039,1.17463e-05,-6.63589e-06
5.80666e+06,-426897,3.45635e+06,-3948.01,-806.864,6530.62,0.740905,0.671607,0.000211,-0.00197095,0.000590033,1.17441e-05,-6.62898e-06
5.80627e+06,-426977,3.457e+06,-3948.75,-806.81,6530.18,0.740885,0.671629,0.000211599,-0.00197081,0.000589677,1.17418e-05,-6.62208e-06
5.80587e+06,-427058,3.45765e+06,-3949.5,-806.755,6529.73,0.740865,0.671651,0.000212198,-0.00197067,0.000589321,1.17395e-05,-6.61517e-06
5.80548e+06,-427139,3.45831e+06,-3950.24,-806.7,6529.29,0.740845,0.671673,0.000212797,-0.00197052,0.000588965,1.17372e-05,-6.60827e-06
5.80508e+06,-427219,3.45896e+06,-3950.99,-806.645,6528.84,0.740825,0.671695,0.000213396,-0.00197038,0.000588609,1.17349e-05,-6.60137e-06
5.80469e+06,-427300,3.45961e+06,-3951.73,-806.59,6528.4,0.740806,0.671717,0.000213994,-0.00197024,0.000588254,1.17326e-05,-6.59447e-06
5.80429e+06,-427381,3.46026e+06,-3952.48,-806.535,6527.95,0.740786,0.671738,0.000214592,-0.00197009,0.000587899,1.17303e-05,-6.58757e-06
5.8039e+06,-427461,3.46092e+06,-3953.22,-806.481,6527.51,0.740766,0.67176,0.00021519,-0.00196995,0.000587544,1.1728e-05,-6.58068e-06
5.8035e+06,-427542,3.46157e+06,-3953.97,-806.426,6527.06,0.740746,0.671782,0.000215787,-0.0019698,0.000587189,1.17257e-05,-6.57379e-06
5.80311e+06,-427623,3.46222e+06,-3954.71,-806.371,6526.61,0.740727,0.671804,0.000216384,-0.00196966,0.000586834,1.17234e-05,-6.56689e-06
5.80271e+06,-427703,3.46288e+06,-3955.46,-806.316,6526.17,0.740707,0.671825,0.000216981,-0.00196952,0.00058648,1.17211e-05,-6.56e-06
5.80232e+06,-427784,3.46353e+06,-3956.2,-806.261,6525.72,0.740687,0.671847,0.000217578,-0.00196937,0.000586125,1.17188e-05,-6.55311e-06
5.80192e+06,-427864,3.46418e+06,-3956.95,-806.206,6525.28,0.740668,0.671869,0.000218174,-0.00196923,0.000585772,1.17165e-05,-6.54623e-06
5.80153e+06,-427945,3.46483e+06,-3957.69,-806.151,6524.83,0.740648,0.67189,0.00021877,-0.00196908,0.000585418,1.17142e-05,-6.53934e-06
5.80113e+06,-428026,3.46549e+06,-3958.43,-806.096,6524.39,0.740628,0.671912,0.000219366,-0.00196894,0.000585064,1.17119e-05,-6.53246e-06
5.80073e+06,-428106,3.46614e+06,-3959.18,-806.041,6523.94,0.740609,0.671934,0.000219961,-0.00196879,0.000584711,1.17095e-05,-6.52557e-06
5.80034e+06,-428187,3.46679e+06,-3959.92,-805.986,6523.49,0.740589,0.671955,0.000220556,-0.00196865,0.000584358,1.17072e-05,-6.51869e-06
5.79994e+06,-428267,3.46744e+06,-3960.67,-805.931,6523.05,0.740569,0.671977,0.000221151,-0.0019685,0.000584005,1.17049e-05,-6.51181e-06
5.79955e+06,-428348,3.46809e+06,-3961.41,-805.876,6522.6,0.74055,0.671999,0.000221746,-0.00196836,0.000583652,1.17026e-05,-6.50493e-06
5.79915e+06,-428429,3.46875e+06,-3962.16,-805.821,6522.15,0.74053,0.67202,0.00022234,-0.00196821,0.0005833,1.17003e-05,-6.49806e-06
5.79875e+06,-428509,3.4694e+06,-3962.9,-805.766,6521.71,0.740511,0.672042,0.000222934,-0.00196806,0.000582947,1.1698e-05,-6.49118e-06
5.79836e+06,-428590,3.47005e+06,-3963.65,-805.711,6521.26,0.740491,0.672063,0.000223528,-0.00196792,0.000582595,1.16956e-05,-6.48431e-06
5.79796e+06,-428670,3.4707e+06,-3964.39,-805.656,6520.81,0.740471,0.672085,0.000224121,-0.00196777,0.000582243,1.16933e-05,-6.47744e-06
5.79756e+06,-428751,3.47136e+06,-3965.13,-805.601,6520.37,0.740452,0.672107,0.000224714,-0.00196762,0.000581892,1.1691e-05,-6.47057e-06
5.79717e+06,-428832,3.47201e+06,-3965.88,-805.546,6519.92,0.740432,0.672128,0.000225307,-0.00196748,0.00058154,1.16887e-05,-6.4637e-06
5.79677e+06,-428912,3.47266e+06,-3966.62,-805.491,6519.47,0.740413,0.67215,0.0002259,-0.00196733,0.000581189,1.16864e-05,-6.45684e-06
5.79637e+06,-428993,3.47331e+06,-3967.37,-805.436,6519.03,0.740393,0.672171,0.000226492,-0.00196718,0.000580838,1.1684e-05,-6.44997e-06
5.79598e+06,-429073,3.47396e+06,-3968.11,-805.381,6518.58,0.740374,0.672193,0.000227084,-0.00196704,0.000580487,1.16817e-05,-6.44311e-06
5.79558e+06,-429154,3.47462e+06,-3968.85,-805.326,6518.13,0.740354,0.672214,0.000227676,-0.00196689,0.000580137,1.16794e-05,-6.43625e-06
5.79518e+06,-429234,3.47527e+06,-3969.6,-805.271,6517.68,0.740335,0.672236,0.000228267,-0.00196674,0.000579786,1.1677e-05,-6.42939e-06
5.79479e+06,-429315,3.47592e+06,-3970.34,-805.216,6517.24,0.740315,0.672257,0.000228859,-0.00196659,0.000579436,1.16747e-05,-6.42253e-06
5.79439e+06,-429395,3.47657e+06,-3971.09,-805.161,6516.79,0.740296,0.672278,0.00022945,-0.00196644,0.000579086,1.16724e-05,-6.41568e-06
5.79399e+06,-429476,3.47722e+06,-3971.83,-805.106,6516.34,0.740276,0.6723,0.00023004,-0.0019663,0.000578737,1.167e-05,-6.40882e-06
5.79359e+06,-429556,3.47787e+06,-3972.57,-805.051,6515.89,0.740257,0.672321,0.000230631,-0.00196615,0.000578387,1.16677e-05,-6.40197e-06
5.7932e+06,-429637,3.47853e+06,-3973.32,-804.995,6515.45,0.740237,0.672343,0.000231221,-0.001966,0.000578038,1.16653e-05,-6.39512e-06
5.7928e+06,-429717,3.47918e+06,-3974.06,-804.94,6515,0.740218,0.672364,0.00023181,-0.00196585,0.000577689,1.1663e-05,-6.38827e-06
5.7924e+06,-429798,3.47983e+06,-3974.8,-804.885,6514.55,0.740199,0.672385,0.0002324,-0.0019657,0.00057734,1.16607e-05,-6.38142e-06
5.79201e+06,-429878,3.48048e+06,-3975.55,-804.83,6514.1,0.740179,0.672407,0.000232989,-0.00196555,0.000576991,1.16583e-05,-6.37458e-06
5.79161e+06,-429959,3.48113e+06,-3976.29,-804.775,6513.66,0.74016,0.672428,0.000233578,-0.0019654,0.000576643,1.1656e-05,-6.36773e-06
5.79121e+06,-430039,3.48178e+06,-3977.03,-804.72,6513.21,0.74014,0.67245,0.000234167,-0.00196525,0.000576294,1.16536e-05,-6.36089e-06
5.79081e+06,-430120,3.48243e+06,-3977.78,-804.664,6512.76,0.740121,0.672471,0.000234755,-0.0019651,0.000575946,1.16513e-05,-6.35405e-06
5.79041e+06,-430200,3.48309e+06,-3978.52,-804.609,6512.31,0.740102,0.672492,0.000235343,-0.00196495,0.000575598,1.16489e-05,-6.34721e-06
5.79002e+06,-430281,3.48374e+06,-3979.26,-804.554,6511.86,0.740082,0.672513,0.000235931,-0.0019648,0.000575251,1.16466e-05,-6.34037e-06
5.78962e+06,-430361,3.48439e+06,-3980.01,-804.499,6511.41,0.740063,0.672535,0.000236518,-0.00196465,0.000574903,1.16442e-05,-6.33353e-06
5.78922e+06,-430442,3.48504e+06,-3980.75,-804.444,6510.97,0.740044,0.672556,0.000237106,-0.0019645,0.000574556,1.16419e-05,-6.3267e-06
5.78882e+06,-430522,3.48569e+06,-3981.49,-804.388,6510.52,0.740024,0.672577,0.000237693,-0.00196435,0.000574209,1.16395e-05,-6.31987e-06
5.78842e+06,-430602,3.48634e+06,-3982.23,-804.333,6510.07,0.740005,0.672598,0.000238279,-0.0019642,0.000573862,1.16372e-05,-6.31304e-06
5.78803e+06,-430683,3.48699e+06,-3982.98,-804.278,6509.62,0.739986,0.67262,0.000238866,-0.00196405,0.000573516,1.16348e-05,-6.30621e-06
5.78763e+06,-430763,3.48764e+06,-3983.72,-804.222,6509.17,0.739966,0.672641,0.000239452,-0.0019639,0.000573169,1.16324e-05,-6.29938e-06
5.78723e+06,-430844,3.48829e+06,-3984.46,-804.167,6508.72,0.739947,0.672662,0.000240038,-0.00196375,0.000572823,1.16301e-05,-6.29255e-06
5.78683e+06,-430924,3.48894e+06,-3985.21,-804.112,6508.27,0.739928,0.672683,0.000240623,-0.00196359,0.000572477,1.16277e-05,-6.28573e-06
