a,e,i,RAAN,argp,nu
6.77967e+06,0.0008616,1.69369,0.000549522,0.916964,1.84879
6.77968e+06,0.000861441,1.69369,0.000549528,0.917198,1.84867
6.77968e+06,0.000861282,1.69369,0.000549533,0.917432,1.84855
6.77968e+06,0.000861123,1.69369,0.000549538,0.917666,1.84842
6.77968e+06,0.000860964,1.69369,0.000549544,0.917899,1.8483
6.77968e+06,0.000860805,1.69369,0.000549549,0.918133,1.84818
6.77968e+06,0.000860646,1.69369,0.000549555,0.918367,1.84806
6.77969e+06,0.000860487,1.69369,0.00054956,0.918601,1.84794
6.77969e+06,0.000860328,1.69369,0.000549565,0.918834,1.84782
6.77969e+06,0.000860169,1.69369,0.000549571,0.919068,1.8477
6.77969e+06,0.00086001,1.69369,0.000549576,0.919302,1.84758
6.77969e+06,0.000859851,1.69369,0.000549581,0.919536,1.84746
6.77969e+06,0.000859692,1.69369,0.000549587,0.919769,1.84734
6.7797e+06,0.000859533,1.69369,0.000549592,0.920003,1.84722
6.7797e+06,0.000859374,1.69369,0.000549597,0.920237,1.8471
6.7797e+06,0.000859215,1.69369,0.000549603,0.92047,1.84698
6.7797e+06,0.000859056,1.69369,0.000549608,0.920704,1.84686
6.7797e+06,0.000858897,1.69369,0.000549613,0.920938,1.84673
6.7797e+06,0.000858738,1.69369,0.000549618,0.921171,1.84661
6.77971e+06,0.000858579,1.69369,0.000549624,0.921405,1.84649
6.77971e+06,0.00085842,1.69369,0.000549629,0.921639,1.84637
6.77971e+06,0.000858261,1.69369,0.000549634,0.921873,1.84625
6.77971e+06,0.000858102,1.69369,0.00054964,0.922106,1.84613
6.77971e+06,0.000857943,1.69369,0.000549645,0.92234,1.84601
6.77971e+06,0.000857784,1.69369,0.00054965,0.922574,1.84589
6.77972e+06,0.000857625,1.69369,0.000549656,0.922807,1.84577
6.77972e+06,0.000857466,1.69369,0.000549661,0.923041,1.84565
6.77972e+06,0.000857307,1.69369,0.000549666,0.923274,1.84553
6.77972e+06,0.000857148,1.69369,0.000549671,0.923508,1.84541
6.77972e+06,0.000856989,1.69369,0.000549677,0.923742,1.84529
6.77972e+06,0.00085683,1.69369,0.000549682,0.923975,1.84517
6.77973e+06,0.000856671,1.69369,0.000549687,0.924209,1.84505
6.77973e+06,0.000856513,1.69369,0.000549693,0.924443,1.84493
6.77973e+06,0.000856354,1.69369,0.000549698,0.924676,1.84481
6.77973e+06,0.000856195,1.69369,0.000549703,0.92491,1.84468
6.77973e+06,0.000856036,1.69369,0.000549708,0.925143,1.84456
6.77973e+06,0.000855877,1.69369,0.000549714,0.925377,1.84444
6.77974e+06,0.000855718,1.69369,0.000549719,0.925611,1.84432
6.77974e+06,0.000855559,1.69369,0.000549724,0.925844,1.8442
6.77974e+06,0.0008554,1.69369,0.000549729,0.926078,1.84408
6.77974e+06,0.000855241,1.69369,0.000549735,0.926311,1.84396
6.77974e+06,0.000855082,1.69369,0.00054974,0.926545,1.84384
6.77974e+06,0.000854924,1.69369,0.000549745,0.926778,1.84372
6.77975e+06,0.000854765,1.69369,0.00054975,0.927012,1.8436
6.77975e+06,0.000854606,1.69369,0.000549756,0.927246,1.84348
6.77975e+06,0.000854447,1.69369,0.000549761,0.927479,1.84336
6.77975e+06,0.000854288,1.69369,0.000549766,0.927713,1.84324
6.77975e+06,0.000854129,1.69369,0.000549771,0.927946,1.84312
6.77975e+06,0.00085397,1.69369,0.000549776,0.92818,1.843
6.77975e+06,0.000853811,1.69369,0.000549782,0.928413,1.84288
6.77976e+06,0.000853653,1.69369,0.000549787,0.928647,1.84276
6.77976e+06,0.000853494,1.69369,0.000549792,0.92888,1.84264
6.77976e+06,0.000853335,1.69369,0.000549797,0.929114,1.84252
6.77976e+06,0.000853176,1.69369,0.000549802,0.929347,1.8424
6.77976e+06,0.000853017,1.69369,0.000549808,0.929581,1.84227
6.77976e+06,0.000852858,1.69369,0.000549813,0.929814,1.84215
6.77977e+06,0.000852699,1.69369,0.000549818,0.930048,1.84203
6.77977e+06,0.000852541,1.69369,0.000549823,0.930281,1.84191
6.77977e+06,0.000852382,1.69369,0.000549828,0.930514,1.84179
6.77977e+06,0.000852223,1.69369,0.000549834,0.930748,1.84167
6.77977e+06,0.000852064,1.69369,0.000549839,0.930981,1.84155
6.77977e+06,0.000851905,1.69369,0.000549844,0.931215,1.84143
6.77978e+06,0.000851746,1.69369,0.000549849,0.931448,1.84131
6.77978e+06,0.000851588,1.69369,0.000549854,0.931682,1.84119
6.77978e+06,0.000851429,1.69369,0.00054986,0.931915,1.84107
6.77978e+06,0.00085127,1.69369,0.000549865,0.932149,1.84095
6.77978e+06,0.000851111,1.69369,0.00054987,0.932382,1.84083
6.77978e+06,0.000850952,1.69369,0.000549875,0.932615,1.84071
6.77979e+06,0.000850793,1.69369,0.00054988,0.932849,1.84059
6.77979e+06,0.000850635,1.69369,0.000549885,0.933082,1.84047
6.77979e+06,0.000850476,1.69369,0.00054989,0.933316,1.84035
6.77979e+06,0.000850317,1.69369,0.000549896,0.933549,1.84023
6.77979e+06,0.000850158,1.69369,0.000549901,0.933782,1.84011
6.77979e+06,0.000849999,1.69369,0.000549906,0.934016,1.83999
6.7798e+06,0.000849841,1.69369,0.000549911,0.934249,1.83987
6.7798e+06,0.000849682,1.69369,0.000549916,0.934482,1.83975
6.7798e+06,0.000849523,1.69369,0.000549921,0.934716,1.83963
6.7798e+06,0.000849364,1.69369,0.000549926,0.934949,1.83951
6.7798e+06,0.000849206,1.69369,0.000549932,0.935182,1.83939
6.7798e+06,0.000849047,1.69369,0.000549937,0.935416,1.83927
6.77981e+06,0.000848888,1.69369,0.000549942,0.935649,1.83915
6.77981e+06,0.000848729,1.69369,0.000549947,0.935882,1.83903
6.77981e+06,0.00084857,1.69369,0.000549952,0.936116,1.8389
6.77981e+06,0.000848412,1.69369,0.000549957,0.936349,1.83878
6.77981e+06,0.000848253,1.69369,0.000549962,0.936582,1.83866
6.77981e+06,0.000848094,1.69369,0.000549967,0.936816,1.83854
6.77982e+06,0.000847935,1.69369,0.000549973,0.937049,1.83842
6.77982e+06,0.000847777,1.69369,0.000549978,0.937282,1.8383
6.77982e+06,0.000847618,1.69369,0.000549983,0.937515,1.83818
6.77982e+06,0.000847459,1.69369,0.000549988,0.937749,1.83806
6.77982e+06,0.0008473,1.69369,0.000549993,0.937982,1.83794
6.77982e+06,0.000847142,1.69369,0.000549998,0.938215,1.83782
6.77982e+06,0.000846983,1.69369,0.000550003,0.938448,1.8377
6.77983e+06,0.000846824,1.69369,0.000550008,0.938682,1.83758
6.77983e+06,0.000846666,1.69369,0.000550013,0.938915,1.83746
6.77983e+06,0.000846507,1.69369,0.000550018,0.939148,1.83734
6.77983e+06,0.000846348,1.69369,0.000550023,0.939381,1.83722
6.77983e+06,0.000846189,1.69369,0.000550028,0.939615,1.8371
6.77983e+06,0.000846031,1.69369,0.000550034,0.939848,1.83698
6.77984e+06,0.000845872,1.69369,0.000550039,0.940081,1.83686
6.77984e+06,0.000845713,1.69369,0.000550044,0.940314,1.83674
6.77984e+06,0.000845554,1.69369,0.000550049,0.940547,1.83662
6.77984e+06,0.000845396,1.69369,0.000550054,0.940781,1.8365
6.77984e+06,0.000845237,1.69369,0.000550059,0.941014,1.83638
6.77984e+06,0.000845078,1.69369,0.000550064,0.941247,1.83626
6.77985e+06,0.00084492,1.69369,0.000550069,0.94148,1.83614
6.77985e+06,0.000844761,1.69369,0.000550074,0.941713,1.83602
6.77985e+06,0.000844602,1.69369,0.000550079,0.941946,1.8359
6.77985e+06,0.000844444,1.69369,0.000550084,0.94218,1.83578
6.77985e+06,0.000844285,1.69369,0.000550089,0.942413,1.83566
6.77985e+06,0.000844126,1.69369,0.000550094,0.942646,1.83554
6.77986e+06,0.000843968,1.69369,0.000550099,0.942879,1.83542
6.77986e+06,0.000843809,1.69369,0.000550104,0.943112,1.8353
6.77986e+06,0.00084365,1.69369,0.000550109,0.943345,1.83518
6.77986e+06,0.000843492,1.69369,0.000550114,0.943578,1.83506
6.77986e+06,0.000843333,1.69369,0.000550119,0.943811,1.83494
6.77986e+06,0.000843174,1.69369,0.000550124,0.944044,1.83482
6.77987e+06,0.000843016,1.69369,0.000550129,0.944278,1.8347
6.77987e+06,0.000842857,1.69369,0.000550134,0.944511,1.83458
6.77987e+06,0.000842698,1.69369,0.000550139,0.944744,1.83446
6.77987e+06,0.00084254,1.69369,0.000550144,0.944977,1.83434
6.77987e+06,0.000842381,1.69369,0.000550149,0.94521,1.83422
6.77987e+06,0.000842222,1.69369,0.000550154,0.945443,1.8341
6.77987e+06,0.000842064,1.69369,0.000550159,0.945676,1.83398
6.77988e+06,0.000841905,1.69369,0.000550164,0.945909,1.83386
6.77988e+06,0.000841746,1.69369,0.000550169,0.946142,1.83374
6.77988e+06,0.000841588,1.69369,0.000550174,0.946375,1.83362
6.77988e+06,0.000841429,1.69369,0.000550179,0.946608,1.8335
6.77988e+06,0.00084127,1.69369,0.000550184,0.946841,1.83338
6.77988e+06,0.000841112,1.69369,0.000550189,0.947074,1.83326
6.77989e+06,0.000840953,1.69369,0.000550194,0.947307,1.83314
6.77989e+06,0.000840795,1.69369,0.000550199,0.94754,1.83302
6.77989e+06,0.000840636,1.69369,0.000550204,0.947773,1.8329
6.77989e+06,0.000840477,1.69369,0.000550209,0.948006,1.83278
6.77989e+06,0.000840319,1.69369,0.000550214,0.948239,1.83266
6.77989e+06,0.00084016,1.69369,0.000550219,0.948472,1.83254
6.7799e+06,0.000840002,1.69369,0.000550224,0.948705,1.83242
6.7799e+06,0.000839843,1.69369,0.000550229,0.948938,1.8323
6.7799e+06,0.000839684,1.69369,0.000550234,0.949171,1.83218
6.7799e+06,0.000839526,1.69369,0.000550239,0.949404,1.83206
6.7799e+06,0.000839367,1.69369,0.000550244,0.949637,1.83194
6.7799e+06,0.000839209,1.69369,0.000550249,0.94987,1.83182
6.77991e+06,0.00083905,1.69369,0.000550254,0.950102,1.8317
6.77991e+06,0.000838891,1.69369,0.000550259,0.950335,1.83158
6.77991e+06,0.000838733,1.69369,0.000550264,0.950568,1.83146
6.77991e+06,0.000838574,1.69369,0.000550268,0.950801,1.83134
6.77991e+06,0.000838416,1.69369,0.000550273,0.951034,1.83122
6.77991e+06,0.000838257,1.69369,0.000550278,0.951267,1.8311
6.77991e+06,0.000838099,1.69369,0.000550283,0.9515,1.83098
6.77992e+06,0.00083794,1.69369,0.000550288,0.951733,1.83086
6.77992e+06,0.000837781,1.69369,0.000550293,0.951965,1.83074
6.77992e+06,0.000837623,1.69369,0.000550298,0.952198,1.83062
6.77992e+06,0.000837464,1.69369,0.000550303,0.952431,1.8305
6.77992e+06,0.000837306,1.69369,0.000550308,0.952664,1.83038
6.77992e+06,0.000837147,1.69369,0.000550313,0.952897,1.83026
6.77993e+06,0.000836989,1.69369,0.000550318,0.95313,1.83014
6.77993e+06,0.00083683,1.69369,0.000550322,0.953362,1.83002
6.77993e+06,0.000836672,1.69369,0.000550327,0.953595,1.8299
6.77993e+06,0.000836513,1.69369,0.000550332,0.953828,1.82978
6.77993e+06,0.000836354,1.69369,0.000550337,0.954061,1.82966
6.77993e+06,0.000836196,1.69369,0.000550342,0.954294,1.82954
6.77994e+06,0.000836037,1.69369,0.000550347,0.954526,1.82942
6.77994e+06,0.000835879,1.69369,0.000550352,0.954759,1.8293
6.77994e+06,0.00083572,1.69369,0.000550357,0.954992,1.82919
6.77994e+06,0.000835562,1.69369,0.000550362,0.955225,1.82907
6.77994e+06,0.000835403,1.69369,0.000550366,0.955457,1.82895
6.77994e+06,0.000835245,1.69369,0.000550371,0.95569,1.82883
6.77995e+06,0.000835086,1.69369,0.000550376,0.955923,1.82871
6.77995e+06,0.000834928,1.69369,0.000550381,0.956156,1.82859
6.77995e+06,0.000834769,1.69369,0.000550386,0.956388,1.82847
6.77995e+06,0.000834611,1.69369,0.000550391,0.956621,1.82835
6.77995e+06,0.000834452,1.69369,0.000550396,0.956854,1.82823
6.77995e+06,0.000834294,1.69369,0.0005504,0.957087,1.82811
6.77995e+06,0.000834135,1.69369,0.000550405,0.957319,1.82799
6.77996e+06,0.000833977,1.69369,0.00055041,0.957552,1.82787
6.77996e+06,0.000833818,1.69369,0.000550415,0.957785,1.82775
6.77996e+06,0.00083366,1.69369,0.00055042,0.958017,1.82763
6.77996e+06,0.000833501,1.69369,0.000550425,0.95825,1.82751
6.77996e+06,0.000833343,1.69369,0.000550429,0.958483,1.82739
6.77996e+06,0.000833184,1.69369,0.000550434,0.958715,1.82727
6.77997e+06,0.000833026,1.69369,0.000550439,0.958948,1.82715
6.77997e+06,0.000832867,1.69369,0.000550444,0.95918,1.82703
6.77997e+06,0.000832709,1.69369,0.000550449,0.959413,1.82691
6.77997e+06,0.00083255,1.69369,0.000550454,0.959646,1.82679
6.77997e+06,0.000832392,1.69369,0.000550458,0.959878,1.82667
6.77997e+06,0.000832233,1.69369,0.000550463,0.960111,1.82655
6.77998e+06,0.000832075,1.69369,0.000550468,0.960343,1.82643
6.77998e+06,0.000831917,1.69369,0.000550473,0.960576,1.82631
6.77998e+06,0.000831758,1.69369,0.000550478,0.960809,1.82619
6.77998e+06,0.0008316,1.69369,0.000550482,0.961041,1.82607
6.77998e+06,0.000831441,1.69369,0.000550487,0.961274,1.82596
6.77998e+06,0.000831283,1.69369,0.000550492,0.961506,1.82584
6.77998e+06,0.000831124,1.69369,0.000550497,0.961739,1.82572
6.77999e+06,0.000830966,1.69369,0.000550502,0.961971,1.8256
6.77999e+06,0.000830807,1.69369,0.000550506,0.962204,1.82548
6.77999e+06,0.000830649,1.69369,0.000550511,0.962436,1.82536
6.77999e+06,0.000830491,1.69369,0.000550516,0.962669,1.82524
6.77999e+06,0.000830332,1.69369,0.000550521,0.962902,1.82512
6.77999e+06,0.000830174,1.69369,0.000550525,0.963134,1.825
6.78e+06,0.000830015,1.69369,0.00055053,0.963367,1.82488
6.78e+06,0.000829857,1.69369,0.000550535,0.963599,1.82476
6.78e+06,0.000829698,1.69369,0.00055054,0.963831,1.82464
6.78e+06,0.00082954,1.69369,0.000550545,0.964064,1.82452
6.78e+06,0.000829382,1.69369,0.000550549,0.964296,1.8244
6.78e+06,0.000829223,1.69369,0.000550554,0.964529,1.82428
6.78001e+06,0.000829065,1.69369,0.000550559,0.964761,1.82416
6.78001e+06,0.000828906,1.69369,0.000550564,0.964994,1.82404
6.78001e+06,0.000828748,1.69369,0.000550568,0.965226,1.82392
6.78001e+06,0.00082859,1.69369,0.000550573,0.965459,1.82381
6.78001e+06,0.000828431,1.69369,0.000550578,0.965691,1.82369
6.78001e+06,0.000828273,1.69369,0.000550582,0.965923,1.82357
6.78001e+06,0.000828114,1.69369,0.000550587,0.966156,1.82345
6.78002e+06,0.000827956,1.69369,0.000550592,0.966388,1.82333
6.78002e+06,0.000827798,1.69369,0.000550597,0.966621,1.82321
6.78002e+06,0.000827639,1.69369,0.000550601,0.966853,1.82309
6.78002e+06,0.000827481,1.69369,0.000550606,0.967085,1.82297
6.78002e+06,0.000827322,1.69369,0.000550611,0.967318,1.82285
6.78002e+06,0.000827164,1.69369,0.000550616,0.96755,1.82273
6.78003e+06,0.000827006,1.69369,0.00055062,0.967782,1.82261
6.78003e+06,0.000826847,1.69369,0.000550625,0.968015,1.82249
6.78003e+06,0.000826689,1.69369,0.00055063,0.968247,1.82237
6.78003e+06,0.000826531,1.69369,0.000550634,0.968479,1.82225
6.78003e+06,0.000826372,1.69369,0.000550639,0.968712,1.82213
6.78003e+06,0.000826214,1.69369,0.000550644,0.968944,1.82202
6.78004e+06,0.000826056,1.69369,0.000550649,0.969176,1.8219
6.78004e+06,0.000825897,1.69369,0.000550653,0.969409,1.82178
6.78004e+06,0.000825739,1.69369,0.000550658,0.969641,1.82166
6.78004e+06,0.000825581,1.69369,0.000550663,0.969873,1.82154
6.78004e+06,0.000825422,1.69369,0.000550667,0.970105,1.82142
6.78004e+06,0.000825264,1.69369,0.000550672,0.970338,1.8213
6.78004e+06,0.000825105,1.69369,0.000550677,0.97057,1.82118
6.78005e+06,0.000824947,1.69369,0.000550681,0.970802,1.82106
6.78005e+06,0.000824789,1.69369,0.000550686,0.971034,1.82094
6.78005e+06,0.00082463,1.69369,0.000550691,0.971267,1.82082
6.78005e+06,0.000824472,1.69369,0.000550695,0.971499,1.8207
6.78005e+06,0.000824314,1.69369,0.0005507,0.971731,1.82059
6.78005e+06,0.000824156,1.69369,0.000550705,0.971963,1.82047
6.78006e+06,0.000823997,1.69369,0.000550709,0.972195,1.82035
6.78006e+06,0.000823839,1.69369,0.000550714,0.972428,1.82023
6.78006e+06,0.000823681,1.69369,0.000550719,0.97266,1.82011
6.78006e+06,0.000823522,1.69369,0.000550723,0.972892,1.81999
6.78006e+06,0.000823364,1.69369,0.000550728,0.973124,1.81987
6.78006e+06,0.000823206,1.69369,0.000550733,0.973356,1.81975
6.78006e+06,0.000823047,1.69369,0.000550737,0.973588,1.81963
6.78007e+06,0.000822889,1.69369,0.000550742,0.973821,1.81951
6.78007e+06,0.000822731,1.69369,0.000550746,0.974053,1.81939
6.78007e+06,0.000822572,1.69369,0.000550751,0.974285,1.81927
6.78007e+06,0.000822414,1.69369,0.000550756,0.974517,1.81916
6.78007e+06,0.000822256,1.69369,0.00055076,0.974749,1.81904
6.78007e+06,0.000822098,1.69369,0.000550765,0.974981,1.81892
6.78008e+06,0.000821939,1.69369,0.00055077,0.975213,1.8188
6.78008e+06,0.000821781,1.69369,0.000550774,0.975445,1.81868
6.78008e+06,0.000821623,1.69369,0.000550779,0.975677,1.81856
6.78008e+06,0.000821464,1.69369,0.000550783,0.975909,1.81844
6.78008e+06,0.000821306,1.69369,0.000550788,0.976141,1.81832
6.78008e+06,0.000821148,1.69369,0.000550793,0.976374,1.8182
6.78009e+06,0.00082099,1.69369,0.000550797,0.976606,1.81808
6.78009e+06,0.000820831,1.69369,0.000550802,0.976838,1.81797
6.78009e+06,0.000820673,1.69369,0.000550806,0.97707,1.81785
6.78009e+06,0.000820515,1.69369,0.000550811,0.977302,1.81773
6.78009e+06,0.000820357,1.69369,0.000550816,0.977534,1.81761
6.78009e+06,0.000820198,1.69369,0.00055082,0.977766,1.81749
6.78009e+06,0.00082004,1.69369,0.000550825,0.977998,1.81737
6.7801e+06,0.000819882,1.69369,0.000550829,0.97823,1.81725
6.7801e+06,0.000819724,1.69369,0.000550834,0.978462,1.81713
6.7801e+06,0.000819565,1.69369,0.000550839,0.978694,1.81701
6.7801e+06,0.000819407,1.69369,0.000550843,0.978925,1.8169
6.7801e+06,0.000819249,1.69369,0.000550848,0.979157,1.81678
6.7801e+06,0.000819091,1.69369,0.000550852,0.979389,1.81666
6.78011e+06,0.000818932,1.69369,0.000550857,0.979621,1.81654
6.78011e+06,0.000818774,1.69369,0.000550861,0.979853,1.81642
6.78011e+06,0.000818616,1.69369,0.000550866,0.980085,1.8163
6.78011e+06,0.000818458,1.69369,0.000550871,0.980317,1.81618
6.78011e+06,0.000818299,1.69369,0.000550875,0.980549,1.81606
6.78011e+06,0.000818141,1.69369,0.00055088,0.980781,1.81594
6.78011e+06,0.000817983,1.69369,0.000550884,0.981013,1.81583
6.78012e+06,0.000817825,1.69369,0.000550889,0.981245,1.81571
6.78012e+06,0.000817667,1.69369,0.000550893,0.981476,1.81559
6.78012e+06,0.000817508,1.69369,0.000550898,0.981708,1.81547
6.78012e+06,0.00081735,1.69369,0.000550902,0.98194,1.81535
6.78012e+06,0.000817192,1.69369,0.000550907,0.982172,1.81523
6.78012e+06,0.000817034,1.69369,0.000550911,0.982404,1.81511
6.78013e+06,0.000816876,1.69369,0.000550916,0.982636,1.81499
6.78013e+06,0.000816717,1.69369,0.000550921,0.982867,1.81487
6.78013e+06,0.000816559,1.69369,0.000550925,0.983099,1.81476
6.78013e+06,0.000816401,1.69369,0.00055093,0.983331,1.81464
6.78013e+06,0.000816243,1.69369,0.000550934,0.983563,1.81452
6.78013e+06,0.000816085,1.69369,0.000550939,0.983794,1.8144
6.78013e+06,0.000815926,1.69369,0.000550943,0.984026,1.81428
6.78014e+06,0.000815768,1.69369,0.000550948,0.984258,1.81416
6.78014e+06,0.00081561,1.69369,0.000550952,0.98449,1.81404
6.78014e+06,0.000815452,1.69369,0.000550957,0.984721,1.81393
6.78014e+06,0.000815294,1.69369,0.000550961,0.984953,1.81381
6.78014e+06,0.000815135,1.69369,0.000550966,0.985185,1.81369
6.78014e+06,0.000814977,1.69369,0.00055097,0.985417,1.81357
6.78015e+06,0.000814819,1.69369,0.000550975,0.985648,1.81345
6.78015e+06,0.000814661,1.69369,0.000550979,0.98588,1.81333
6.78015e+06,0.000814503,1.69369,0.000550984,0.986112,1.81321
6.78015e+06,0.000814345,1.69369,0.000550988,0.986343,1.81309
6.78015e+06,0.000814186,1.69369,0.000550993,0.986575,1.81298
6.78015e+06,0.000814028,1.69369,0.000550997,0.986807,1.81286
6.78015e+06,0.00081387,1.69369,0.000551001,0.987038,1.81274
6.78016e+06,0.000813712,1.69369,0.000551006,0.98727,1.81262
6.78016e+06,0.000813554,1.69369,0.00055101,0.987502,1.8125
6.78016e+06,0.000813396,1.69369,0.000551015,0.987733,1.81238
6.78016e+06,0.000813238,1.69369,0.000551019,0.987965,1.81226
6.78016e+06,0.000813079,1.69369,0.000551024,0.988196,1.81215
6.78016e+06,0.000812921,1.69369,0.000551028,0.988428,1.81203
6.78017e+06,0.000812763,1.69369,0.000551033,0.98866,1.81191
6.78017e+06,0.000812605,1.69369,0.000551037,0.988891,1.81179
6.78017e+06,0.000812447,1.69369,0.000551042,0.989123,1.81167
6.78017e+06,0.000812289,1.69369,0.000551046,0.989354,1.81155
6.78017e+06,0.000812131,1.69369,0.000551051,0.989586,1.81143
6.78017e+06,0.000811973,1.69369,0.000551055,0.989817,1.81132
6.78017e+06,0.000811814,1.69369,0.000551059,0.990049,1.8112
6.78018e+06,0.000811656,1.69369,0.000551064,0.99028,1.81108
6.78018e+06,0.000811498,1.69369,0.000551068,0.990512,1.81096
6.78018e+06,0.00081134,1.69369,0.000551073,0.990743,1.81084
6.78018e+06,0.000811182,1.69369,0.000551077,0.990975,1.81072
6.78018e+06,0.000811024,1.69369,0.000551082,0.991206,1.81061
6.78018e+06,0.000810866,1.69369,0.000551086,0.991438,1.81049
6.78019e+06,0.000810708,1.69369,0.00055109,0.991669,1.81037
6.78019e+06,0.00081055,1.69369,0.000551095,0.991901,1.81025
6.78019e+06,0.000810391,1.69369,0.000551099,0.992132,1.81013
6.78019e+06,0.000810233,1.69369,0.000551104,0.992364,1.81001
6.78019e+06,0.000810075,1.69369,0.000551108,0.992595,1.8099
6.78019e+06,0.000809917,1.69369,0.000551112,0.992826,1.80978
6.78019e+06,0.000809759,1.69369,0.000551117,0.993058,1.80966
6.7802e+06,0.000809601,1.69369,0.000551121,0.993289,1.80954
6.7802e+06,0.000809443,1.69369,0.000551126,0.993521,1.80942
6.7802e+06,0.000809285,1.69369,0.00055113,0.993752,1.8093
6.7802e+06,0.000809127,1.69369,0.000551134,0.993983,1.80918
6.7802e+06,0.000808969,1.69369,0.000551139,0.994215,1.80907
6.7802e+06,0.000808811,1.69369,0.000551143,0.994446,1.80895
6.78021e+06,0.000808653,1.69369,0.000551148,0.994677,1.80883
6.78021e+06,0.000808494,1.69369,0.000551152,0.994909,1.80871
6.78021e+06,0.000808336,1.69369,0.000551156,0.99514,1.80859
6.78021e+06,0.000808178,1.69369,0.000551161,0.995371,1.80848
6.78021e+06,0.00080802,1.69369,0.000551165,0.995603,1.80836
6.78021e+06,0.000807862,1.69369,0.000551169,0.995834,1.80824
6.78021e+06,0.000807704,1.69369,0.000551174,0.996065,1.80812
6.78022e+06,0.000807546,1.69369,0.000551178,0.996297,1.808
6.78022e+06,0.000807388,1.69369,0.000551183,0.996528,1.80788
6.78022e+06,0.00080723,1.69369,0.000551187,0.996759,1.80777
6.78022e+06,0.000807072,1.69369,0.000551191,0.99699,1.80765
6.78022e+06,0.000806914,1.69369,0.000551196,0.997222,1.80753
6.78022e+06,0.000806756,1.69369,0.0005512,0.997453,1.80741
6.78023e+06,0.000806598,1.69369,0.000551204,0.997684,1.80729
6.78023e+06,0.00080644,1.69369,0.000551209,0.997915,1.80717
6.78023e+06,0.000806282,1.69369,0.000551213,0.998146,1.80706
6.78023e+06,0.000806124,1.69369,0.000551217,0.998378,1.80694
6.78023e+06,0.000805966,1.69369,0.000551222,0.998609,1.80682
6.78023e+06,0.000805808,1.69369,0.000551226,0.99884,1.8067
6.78023e+06,0.00080565,1.69369,0.00055123,0.999071,1.80658
6.78024e+06,0.000805492,1.69369,0.000551235,0.999302,1.80647
6.78024e+06,0.000805334,1.69369,0.000551239,0.999533,1.80635
6.78024e+06,0.000805176,1.69369,0.000551243,0.999765,1.80623
6.78024e+06,0.000805018,1.69369,0.000551248,0.999996,1.80611
6.78024e+06,0.00080486,1.69369,0.000551252,1.00023,1.80599
6.78024e+06,0.000804702,1.69369,0.000551256,1.00046,1.80588
6.78024e+06,0.000804544,1.69369,0.000551261,1.00069,1.80576
6.78025e+06,0.000804386,1.69369,0.000551265,1.00092,1.80564
6.78025e+06,0.000804228,1.69369,0.000551269,1.00115,1.80552
6.78025e+06,0.00080407,1.69369,0.000551273,1.00138,1.8054
6.78025e+06,0.000803912,1.69369,0.000551278,1.00161,1.80529
6.78025e+06,0.000803754,1.69369,0.000551282,1.00184,1.80517
6.78025e+06,0.000803596,1.69369,0.000551286,1.00208,1.80505
6.78026e+06,0.000803438,1.69369,0.000551291,1.00231,1.80493
6.78026e+06,0.00080328,1.69369,0.000551295,1.00254,1.80481
6.78026e+06,0.000803122,1.69369,0.000551299,1.00277,1.8047
6.78026e+06,0.000802964,1.69369,0.000551303,1.003,1.80458
6.78026e+06,0.000802806,1.69369,0.000551308,1.00323,1.80446
6.78026e+06,0.000802648,1.69369,0.000551312,1.00346,1.80434
6.78026e+06,0.00080249,1.69369,0.000551316,1.00369,1.80422
6.78027e+06,0.000802332,1.69369,0.000551321,1.00392,1.80411
6.78027e+06,0.000802174,1.69369,0.000551325,1.00415,1.80399
6.78027e+06,0.000802016,1.69369,0.000551329,1.00439,1.80387
6.78027e+06,0.000801858,1.69369,0.000551333,1.00462,1.80375
6.78027e+06,0.0008017,1.69369,0.000551338,1.00485,1.80363
6.78027e+06,0.000801542,1.69369,0.000551342,1.00508,1.80352
6.78028e+06,0.000801384,1.69369,0.000551346,1.00531,1.8034
6.78028e+06,0.000801226,1.69369,0.00055135,1.00554,1.80328
6.78028e+06,0.000801068,1.69369,0.000551355,1.00577,1.80316
6.78028e+06,0.00080091,1.69369,0.000551359,1.006,1.80305
6.78028e+06,0.000800752,1.69369,0.000551363,1.00623,1.80293
6.78028e+06,0.000800594,1.69369,0.000551367,1.00646,1.80281
6.78028e+06,0.000800436,1.69369,0.000551372,1.00669,1.80269
6.78029e+06,0.000800278,1.69369,0.000551376,1.00692,1.80257
6.78029e+06,0.00080012,1.69369,0.00055138,1.00716,1.80246
6.78029e+06,0.000799962,1.69369,0.000551384,1.00739,1.80234
6.78029e+06,0.000799804,1.69369,0.000551389,1.00762,1.80222
6.78029e+06,0.000799646,1.69369,0.000551393,1.00785,1.8021
6.78029e+06,0.000799488,1.69369,0.000551397,1.00808,1.80199
6.78029e+06,0.000799331,1.69369,0.000551401,1.00831,1.80187
6.7803e+06,0.000799173,1.69369,0.000551405,1.00854,1.80175
6.7803e+06,0.000799015,1.69369,0.00055141,1.00877,1.80163
6.7803e+06,0.000798857,1.69369,0.000551414,1.009,1.80151
6.7803e+06,0.000798699,1.69369,0.000551418,1.00923,1.8014
6.7803e+06,0.000798541,1.69369,0.000551422,1.00946,1.80128
